acousticness,bpm,danceability,energy,genre,instrumentalness,liveness,loudness,mode,popularity,song,speechiness,tempo,valence
0.0832991803278688,0.7621359223300971,0.7641025641025642,0.9589589589589588,K pop,0.3289340101522843,0.6248534583821805,35.01449275362319,1.0,0.6292134831460674,Move Your Body - Gabry Ponte Original Radio Edit,0.0498263888888888,0.616368905056177,0.986639260020555
0.0298155737704918,0.7621359223300971,0.8430769230769231,0.922922922922923,K pop,0.3299492385786802,0.2954279015240328,21.0072463768116,0.0,0.6179775280898876,Freestyler,0.1717013888888889,0.7769752099824047,0.5837615621788284
0.0112704918032786,0.7621359223300971,0.601025641025641,0.6596596596596597,Rock,0.0,0.1242672919109027,28.69565217391304,0.0,0.6966292134831461,Desert Rose,0.0527777777777777,0.5311286168906005,0.1510791366906475
0.0112704918032786,0.7621359223300971,0.601025641025641,0.6596596596596597,K pop,0.0,0.1242672919109027,28.69565217391304,0.0,0.6966292134831461,Desert Rose,0.0527777777777777,0.5311286168906005,0.1510791366906475
0.0943647540983606,0.7621359223300971,0.7066666666666667,0.6856856856856858,K pop,0.0,0.1395076201641266,18.67028985507246,1.0,0.6853932584269663,Never Be The Same Again,0.0829861111111111,0.7591474548377765,0.4090441932168551
0.0943647540983606,0.7621359223300971,0.7066666666666667,0.6856856856856858,Metal,0.0,0.1395076201641266,18.67028985507246,1.0,0.6853932584269663,Never Be The Same Again,0.0829861111111111,0.7591474548377765,0.4090441932168551
0.0826844262295082,0.7621359223300971,0.8174358974358975,0.6226226226226226,Hip hop,0.0,0.0985932004689331,20.44202898550725,0.0,0.5955056179775281,Try Again,0.5034722222222222,0.4411646138742524,0.7512846865364851
0.0826844262295082,0.7621359223300971,0.8174358974358975,0.6226226226226226,K pop,0.0,0.0985932004689331,20.44202898550725,0.0,0.5955056179775281,Try Again,0.5034722222222222,0.4411646138742524,0.7512846865364851
0.0826844262295082,0.7621359223300971,0.8174358974358975,0.6226226226226226,R&B,0.0,0.0985932004689331,20.44202898550725,0.0,0.5955056179775281,Try Again,0.5034722222222222,0.4411646138742524,0.7512846865364851
0.4057377049180328,0.7621359223300971,0.7805128205128206,0.7167167167167167,K pop,0.0,0.0903868698710433,21.014492753623188,0.0,0.7191011235955056,I'm Outta Love - Radio Edit,0.0972222222222222,0.5663240866773219,0.6670092497430627
0.0018545081967213,0.7621359223300971,0.6882051282051282,0.8808808808808809,K pop,0.7015228426395939,0.3341148886283704,22.27898550724637,0.0,0.8202247191011236,Better Off Alone,0.0958333333333333,0.6495250200378466,0.8036998972250772
0.0177254098360655,0.7621359223300971,0.7589743589743589,0.8768768768768769,K pop,0.0015431472081218,0.0920281359906213,24.89130434782609,0.0,0.7191011235955056,The Riddle,0.0640625,0.6023305557004709,0.8478931140801644
0.0287909836065573,0.7621359223300971,0.9456410256410256,0.90990990990991,Hip hop,0.0,0.1003516998827667,8.800724637681158,0.0,0.9213483146067416,The Next Episode,0.46875,0.451954223598655,0.3175745118191161
0.0098155737704918,0.7621359223300971,0.5702564102564103,0.8648648648648648,Rock,0.0,0.2450175849941383,21.268115942028984,0.0,0.9325842696629212,In the End,0.1013888888888889,0.4986601913199368,0.4110996916752312
0.0098155737704918,0.7621359223300971,0.5702564102564103,0.8648648648648648,Metal,0.0,0.2450175849941383,21.268115942028984,0.0,0.9325842696629212,In the End,0.1013888888888889,0.4986601913199368,0.4110996916752312
0.1475409836065573,0.7621359223300971,0.8215384615384616,0.8768768768768769,Rock,1.401015228426396e-05,0.1219226260257913,14.275362318840578,0.0,0.7303370786516854,Sexbomb,0.0774305555555555,0.5832507315592528,0.9578622816032888
0.1475409836065573,0.7621359223300971,0.8215384615384616,0.8768768768768769,Classical,1.401015228426396e-05,0.1219226260257913,14.275362318840578,0.0,0.7303370786516854,Sexbomb,0.0774305555555555,0.5832507315592528,0.9578622816032888
0.1475409836065573,0.7621359223300971,0.8215384615384616,0.8768768768768769,R&B,1.401015228426396e-05,0.1219226260257913,14.275362318840578,0.0,0.7303370786516854,Sexbomb,0.0774305555555555,0.5832507315592528,0.9578622816032888
0.0119877049180327,0.7621359223300971,0.6502564102564102,0.6776776776776777,K pop,0.0010456852791878,0.1477139507620164,26.3695652173913,0.0,0.6966292134831461,It Feels So Good,0.0527777777777777,0.6403194673015542,0.5734840698869477
0.0431352459016393,0.7621359223300971,0.6728205128205129,0.8808808808808809,Hip hop,0.0,0.3446658851113716,19.65579710144928,0.0,0.6067415730337079,Cold as Ice,0.2482638888888889,0.4058078927773641,0.7790339157245633
0.0011987704918032,0.7621359223300971,0.5353846153846155,0.8038038038038039,K pop,0.0016954314720812,0.3634232121922626,21.10507246376812,1.0,0.6067415730337079,I Turn To You,0.0567708333333333,0.6412348056210311,0.0804727646454265
0.0011987704918032,0.7621359223300971,0.5353846153846155,0.8038038038038039,Gospel,0.0016954314720812,0.3634232121922626,21.10507246376812,1.0,0.6067415730337079,I Turn To You,0.0567708333333333,0.6412348056210311,0.0804727646454265
0.0179303278688524,0.7621359223300971,0.4358974358974359,0.8528528528528528,Metal,0.3106598984771573,0.1096131301289566,20.315217391304348,1.0,0.8089887640449438,Take A Look Around,0.0798611111111111,0.4836021645617047,0.526207605344296
0.144467213114754,0.7621359223300971,0.5415384615384615,0.965965965965966,K pop,1.0,0.0934349355216881,28.92753623188405,0.0,0.7752808988764045,Sandstorm,0.0807291666666666,0.6453135152311348,0.6032887975334018
0.144467213114754,0.7621359223300971,0.5415384615384615,0.965965965965966,Jazz,1.0,0.0934349355216881,28.92753623188405,0.0,0.7752808988764045,Sandstorm,0.0807291666666666,0.6453135152311348,0.6032887975334018
0.0174180327868852,0.7621359223300971,0.9015384615384616,0.6816816816816818,Hip hop,0.0,0.0784290738569753,32.43115942028985,0.0,0.5955056179775281,What'chu Like (feat. Tyrese),0.4166666666666667,0.4741452494889756,0.8396711202466598
0.0174180327868852,0.7621359223300971,0.9015384615384616,0.6816816816816818,K pop,0.0,0.0784290738569753,32.43115942028985,0.0,0.5955056179775281,What'chu Like (feat. Tyrese),0.4166666666666667,0.4741452494889756,0.8396711202466598
0.0174180327868852,0.7621359223300971,0.9015384615384616,0.6816816816816818,R&B,0.0,0.0784290738569753,32.43115942028985,0.0,0.5955056179775281,What'chu Like (feat. Tyrese),0.4166666666666667,0.4741452494889756,0.8396711202466598
0.3586065573770491,0.7621359223300971,0.6994871794871795,0.7437437437437437,K pop,0.000130964467005,0.324736225087925,38.56521739130434,0.0,0.6067415730337079,The Time Is Now,0.2864583333333333,0.6068835338698891,0.5611510791366907
0.3586065573770491,0.7621359223300971,0.6994871794871795,0.7437437437437437,Country,0.000130964467005,0.324736225087925,38.56521739130434,0.0,0.6067415730337079,The Time Is Now,0.2864583333333333,0.6068835338698891,0.5611510791366907
0.0014856557377049,0.7621359223300971,0.6605128205128206,0.7207207207207207,Rock,0.5116751269035533,0.098358733880422,34.90942028985507,0.0,0.5280898876404494,Don't Give Up,0.0727430555555555,0.626115123950088,0.5447070914696814
0.0756147540983606,0.7621359223300971,0.5230769230769231,0.931931931931932,Hip hop,0.0,0.5861664712778429,11.963768115942027,1.0,0.797752808988764,Party Up,0.6024305555555556,0.9577189579371216,0.5447070914696814
0.0756147540983606,0.7621359223300971,0.5230769230769231,0.931931931931932,K pop,0.0,0.5861664712778429,11.963768115942027,1.0,0.797752808988764,Party Up,0.6024305555555556,0.9577189579371216,0.5447070914696814
0.3165983606557377,0.7621359223300971,0.8717948717948718,0.6746746746746747,K pop,0.0006548223350253,0.0417350527549824,28.916666666666664,0.0,0.550561797752809,Dance with Me,0.0647569444444444,0.5454325566395227,0.7605344295991778
0.3165983606557377,0.7621359223300971,0.8717948717948718,0.6746746746746747,R&B,0.0006548223350253,0.0417350527549824,28.916666666666664,0.0,0.550561797752809,Dance with Me,0.0647569444444444,0.5454325566395227,0.7605344295991778
0.0015266393442622,0.7621359223300971,0.7548717948717949,0.8028028028028028,K pop,0.0889340101522842,0.164126611957796,30.89492753623188,1.0,0.651685393258427,Music,0.1151041666666666,0.5684298390806778,0.8951695786228161
0.0331967213114754,0.7621359223300971,0.8605128205128205,0.6416416416416416,R&B,4.629441624365482e-06,0.0705744431418522,20.53985507246377,0.0,0.5842696629213483,No More,0.1489583333333333,0.460059473277338,0.9527235354573484
0.1188524590163934,0.7621359223300971,0.6492307692307693,0.922922922922923,K pop,0.0004720812182741,0.0832356389214536,17.543478260869563,0.0,0.651685393258427,Born to Make You Happy,0.0788194444444444,0.3989072852393396,0.7050359712230216
0.2469262295081967,0.7621359223300971,0.8338461538461538,0.4914914914914914,Hip hop,4.68020304568528e-05,0.0957796014067995,35.95289855072463,0.0,0.6629213483146067,Get It On Tonite,0.1336805555555555,0.4695638152059985,0.8920863309352518
0.2469262295081967,0.7621359223300971,0.8338461538461538,0.4914914914914914,K pop,4.68020304568528e-05,0.0957796014067995,35.95289855072463,0.0,0.6629213483146067,Get It On Tonite,0.1336805555555555,0.4695638152059985,0.8920863309352518
0.2469262295081967,0.7621359223300971,0.8338461538461538,0.4914914914914914,R&B,4.68020304568528e-05,0.0957796014067995,35.95289855072463,0.0,0.6629213483146067,Get It On Tonite,0.1336805555555555,0.4695638152059985,0.8920863309352518
0.2991803278688524,0.7621359223300971,0.7805128205128206,0.6626626626626627,K pop,6.284263959390863e-05,0.1120750293083235,27.69927536231884,0.0,0.6179775280898876,Spinning Around,0.0951388888888889,0.5693262066577821,0.6485097636176773
0.2991803278688524,0.7621359223300971,0.7805128205128206,0.6626626626626627,Hip hop,6.284263959390863e-05,0.1120750293083235,27.69927536231884,0.0,0.6179775280898876,Spinning Around,0.0951388888888889,0.5693262066577821,0.6485097636176773
0.1721311475409836,0.7621359223300971,0.9025641025641026,0.8148148148148148,Hip hop,0.0068223350253807,0.068464243845252,22.85144927536232,0.0,0.7752808988764045,Big Pimpin',0.2430555555555556,0.6548842547580993,0.9681397738951696
0.0204918032786885,0.7621359223300971,0.4902564102564102,0.7367367367367367,K pop,9.725888324873096e-05,0.1383352872215709,25.811594202898547,1.0,0.6853932584269663,I Need You,0.0637152777777777,0.6862903187558987,0.579650565262076
0.0204918032786885,0.7621359223300971,0.4902564102564102,0.7367367367367367,Country,9.725888324873096e-05,0.1383352872215709,25.811594202898547,1.0,0.6853932584269663,I Need You,0.0637152777777777,0.6862903187558987,0.579650565262076
0.2530737704918033,0.7621359223300971,0.8184615384615386,0.4804804804804805,K pop,0.0,0.2778429073856975,20.15942028985507,1.0,0.6179775280898876,Separated,0.0479166666666666,0.5133530312874969,0.6608427543679343
0.2530737704918033,0.7621359223300971,0.8184615384615386,0.4804804804804805,R&B,0.0,0.2778429073856975,20.15942028985507,1.0,0.6179775280898876,Separated,0.0479166666666666,0.5133530312874969,0.6608427543679343
0.0404713114754098,0.7621359223300971,0.7005128205128206,0.8668668668668669,K pop,0.0016345177664974,0.0566236811254396,19.695652173913043,0.0,0.6067415730337079,Be With You,0.0571180555555555,0.5785886716211922,0.5570400822199384
0.0404713114754098,0.7621359223300971,0.7005128205128206,0.8668668668668669,Latin,0.0016345177664974,0.0566236811254396,19.695652173913043,0.0,0.6067415730337079,Be With You,0.0571180555555555,0.5785886716211922,0.5570400822199384
0.0093852459016393,0.7621359223300971,0.757948717948718,0.947947947947948,K pop,3.187817258883248e-05,0.3821805392731536,6.942028985507245,0.0,0.7415730337078652,He Wasn't Man Enough,0.0713541666666666,0.417399016367008,0.7872559095580679
0.0093852459016393,0.7621359223300971,0.757948717948718,0.947947947947948,R&B,3.187817258883248e-05,0.3821805392731536,6.942028985507245,0.0,0.7415730337078652,He Wasn't Man Enough,0.0713541666666666,0.417399016367008,0.7872559095580679
0.444672131147541,0.7621359223300971,0.8738461538461538,0.7507507507507507,Hip hop,0.0,0.3106682297772568,18.67028985507246,1.0,0.4044943820224719,Bounce With Me (feat. Xscape) - Edited Album Version,0.2916666666666667,0.3415492456758564,0.9599177800616652
0.444672131147541,0.7621359223300971,0.8738461538461538,0.7507507507507507,K pop,0.0,0.3106682297772568,18.67028985507246,1.0,0.4044943820224719,Bounce With Me (feat. Xscape) - Edited Album Version,0.2916666666666667,0.3415492456758564,0.9599177800616652
0.444672131147541,0.7621359223300971,0.8738461538461538,0.7507507507507507,R&B,0.0,0.3106682297772568,18.67028985507246,1.0,0.4044943820224719,Bounce With Me (feat. Xscape) - Edited Album Version,0.2916666666666667,0.3415492456758564,0.9599177800616652
0.084733606557377,0.7621359223300971,0.9476923076923076,0.7407407407407407,Hip hop,0.0,0.1910902696365768,4.706521739130434,1.0,0.8876404494382022,Forgot About Dre,0.134375,0.6353965596558707,0.6382322713257965
0.3473360655737705,0.7621359223300971,0.7456410256410256,0.4454454454454454,Hip hop,0.0,0.2110199296600234,40.72826086956521,1.0,0.550561797752809,Hot Boyz,0.5052083333333334,0.3847503687438048,0.5416238437821173
0.3473360655737705,0.7621359223300971,0.7456410256410256,0.4454454454454454,K pop,0.0,0.2110199296600234,40.72826086956521,1.0,0.550561797752809,Hot Boyz,0.5052083333333334,0.3847503687438048,0.5416238437821173
0.3473360655737705,0.7621359223300971,0.7456410256410256,0.4454454454454454,R&B,0.0,0.2110199296600234,40.72826086956521,1.0,0.550561797752809,Hot Boyz,0.5052083333333334,0.3847503687438048,0.5416238437821173
0.2366803278688524,0.7621359223300971,0.6461538461538462,0.6256256256256256,K pop,0.0,0.0896834701055099,18.43478260869565,0.0,0.7640449438202247,Show Me the Meaning of Being Lonely,0.04375,0.7967616942770013,0.7019527235354575
0.1956967213114754,0.7621359223300971,0.7476923076923077,0.6326326326326326,K pop,0.0,0.1946072684642438,31.70289855072464,0.0,0.4831460674157303,Gotta Tell You,0.0484375,0.5216053042195673,0.7954779033915725
0.0561475409836065,0.7621359223300971,0.7917948717948718,0.6886886886886886,K pop,9.939086294416244e-05,0.0849941383352872,17.083333333333332,0.0,0.6629213483146067,Case Of The Ex (Whatcha Gonna Do),0.0703125,0.4647831881281094,0.3576567317574511
0.0561475409836065,0.7621359223300971,0.7917948717948718,0.6886886886886886,R&B,9.939086294416244e-05,0.0849941383352872,17.083333333333332,0.0,0.6629213483146067,Case Of The Ex (Whatcha Gonna Do),0.0703125,0.4647831881281094,0.3576567317574511
0.0351434426229508,0.7621359223300971,0.798974358974359,0.8348348348348348,R&B,0.0,0.1038686987104337,10.04710144927536,1.0,0.7191011235955056,Shackles (Praise You),0.28125,0.4764501946872436,0.8221993833504625
0.0686475409836065,0.7621359223300971,0.8502564102564102,0.6526526526526527,Hip hop,0.0,0.0951934349355216,31.4963768115942,0.0,0.5842696629213483,Wifey,0.1875,0.47228137405087,0.7461459403905447
0.0686475409836065,0.7621359223300971,0.8502564102564102,0.6526526526526527,K pop,0.0,0.0951934349355216,31.4963768115942,0.0,0.5842696629213483,Wifey,0.1875,0.47228137405087,0.7461459403905447
0.0686475409836065,0.7621359223300971,0.8502564102564102,0.6526526526526527,R&B,0.0,0.0951934349355216,31.4963768115942,0.0,0.5842696629213483,Wifey,0.1875,0.47228137405087,0.7461459403905447
0.1017418032786885,0.7621359223300971,0.7907692307692308,0.7967967967967968,K pop,0.0028223350253807,0.1150058616647127,11.16304347826087,0.0,0.5280898876404494,Doesn't Really Matter,0.1319444444444444,0.4710245623686869,0.8232271325796506
0.1017418032786885,0.7621359223300971,0.7907692307692308,0.7967967967967968,R&B,0.0028223350253807,0.1150058616647127,11.16304347826087,0.0,0.5280898876404494,Doesn't Really Matter,0.1319444444444444,0.4710245623686869,0.8232271325796506
0.0009375,0.7621359223300971,0.6461538461538462,0.950950950950951,K pop,6.609137055837564e-06,0.4372801875732708,14.536231884057967,1.0,0.6741573033707865,She Bangs - English Version,0.1399305555555555,0.682311205543251,0.881808838643371
0.0009375,0.7621359223300971,0.6461538461538462,0.950950950950951,Latin,6.609137055837564e-06,0.4372801875732708,14.536231884057967,1.0,0.6741573033707865,She Bangs - English Version,0.1399305555555555,0.682311205543251,0.881808838643371
0.1147540983606557,0.7621359223300971,0.7394871794871795,0.8368368368368369,Hip hop,0.0,0.2754982415005861,14.391304347826086,0.0,0.6179775280898876,He Can't Love U,0.3576388888888889,0.5989015940166278,0.5220966084275437
0.1147540983606557,0.7621359223300971,0.7394871794871795,0.8368368368368369,K pop,0.0,0.2754982415005861,14.391304347826086,0.0,0.6179775280898876,He Can't Love U,0.3576388888888889,0.5989015940166278,0.5220966084275437
0.1147540983606557,0.7621359223300971,0.7394871794871795,0.8368368368368369,R&B,0.0,0.2754982415005861,14.391304347826086,0.0,0.6179775280898876,He Can't Love U,0.3576388888888889,0.5989015940166278,0.5220966084275437
0.2889344262295081,0.7621359223300971,0.7651282051282051,0.4434434434434434,Hip hop,0.0,0.164126611957796,27.87318840579709,0.0,0.6741573033707865,Incomplete,0.1338541666666667,0.5658545608036006,0.2795477903391573
0.2889344262295081,0.7621359223300971,0.7651282051282051,0.4434434434434434,K pop,0.0,0.164126611957796,27.87318840579709,0.0,0.6741573033707865,Incomplete,0.1338541666666667,0.5658545608036006,0.2795477903391573
0.2889344262295081,0.7621359223300971,0.7651282051282051,0.4434434434434434,R&B,0.0,0.164126611957796,27.87318840579709,0.0,0.6741573033707865,Incomplete,0.1338541666666667,0.5658545608036006,0.2795477903391573
0.3084016393442623,0.7621359223300971,0.8205128205128206,0.922922922922923,Hip hop,9.451776649746191e-06,0.0412661195779601,18.568840579710145,0.0,0.6629213483146067,I Just Wanna Love U (Give It 2 Me),0.4166666666666667,0.4677758227373833,0.8232271325796506
0.6065573770491803,0.7621359223300971,0.3569230769230769,0.5325325325325325,K pop,0.0,0.1242672919109027,21.311594202898547,1.0,0.6629213483146067,Thank God I Found You (feat. Joe & 98°),0.0574652777777777,0.6132150191367364,0.1521068859198355
0.6065573770491803,0.7621359223300971,0.3569230769230769,0.5325325325325325,R&B,0.0,0.1242672919109027,21.311594202898547,1.0,0.6629213483146067,Thank God I Found You (feat. Joe & 98°),0.0574652777777777,0.6132150191367364,0.1521068859198355
0.0619877049180327,0.7621359223300971,0.8912820512820513,0.8878878878878879,R&B,0.0,0.1735052754982415,16.32246376811594,1.0,0.7303370786516854,Who Let The Dogs Out,0.1723958333333333,0.6128545750316574,0.8057553956834533
0.0411885245901639,0.7621359223300971,0.8758974358974358,0.5435435435435436,K pop,5.81725888324873e-05,0.0491207502930832,22.34057971014493,0.0,0.7078651685393258,"U Know What's Up (feat. Lisa ""Left Eye"" Lopes)",0.1465277777777777,0.4886483820328098,0.8920863309352518
0.0411885245901639,0.7621359223300971,0.8758974358974358,0.5435435435435436,R&B,5.81725888324873e-05,0.0491207502930832,22.34057971014493,0.0,0.7078651685393258,"U Know What's Up (feat. Lisa ""Left Eye"" Lopes)",0.1465277777777777,0.4886483820328098,0.8920863309352518
0.4129098360655738,0.7621359223300971,0.6441025641025642,0.8348348348348348,K pop,0.0,0.0597889800703399,22.97463768115941,0.0,0.7303370786516854,Can't Fight The Moonlight,0.0862847222222222,0.4641429255730349,0.6433710174717369
0.4129098360655738,0.7621359223300971,0.6441025641025642,0.8348348348348348,Country,0.0,0.0597889800703399,22.97463768115941,0.0,0.7303370786516854,Can't Fight The Moonlight,0.0862847222222222,0.4641429255730349,0.6433710174717369
0.0139344262295081,0.7621359223300971,0.4184615384615384,0.8498498498498498,Jazz,2.548223350253808e-05,0.6565064478311842,20.40217391304348,1.0,0.0,Go Let It Out,0.0578125,0.3992961854579774,0.645426515930113
0.0139344262295081,0.7621359223300971,0.4184615384615384,0.8498498498498498,Rock,2.548223350253808e-05,0.6565064478311842,20.40217391304348,1.0,0.0,Go Let It Out,0.0578125,0.3992961854579774,0.645426515930113
0.1260245901639344,0.7621359223300971,0.6830769230769231,0.9689689689689688,K pop,0.0,0.406799531066823,11.579710144927535,1.0,0.651685393258427,Hey Baby (Radio Mix),0.0798611111111111,0.6407320809481577,0.8571428571428571
0.1260245901639344,0.7621359223300971,0.6830769230769231,0.9689689689689688,Folk,0.0,0.406799531066823,11.579710144927535,1.0,0.651685393258427,Hey Baby (Radio Mix),0.0798611111111111,0.6407320809481577,0.8571428571428571
0.1260245901639344,0.7621359223300971,0.6830769230769231,0.9689689689689688,EDM,0.0,0.406799531066823,11.579710144927535,1.0,0.651685393258427,Hey Baby (Radio Mix),0.0798611111111111,0.6407320809481577,0.8571428571428571
0.0434426229508196,0.7621359223300971,0.7610256410256411,0.7327327327327328,K pop,0.0045279187817258,0.1184056271981242,21.90579710144928,0.0,0.5842696629213483,Most Girls,0.0539930555555555,0.4644132586518442,0.7132579650565262
0.5983606557377049,0.7621359223300971,0.483076923076923,0.5145145145145146,K pop,0.0,0.1207502930832356,20.28623188405797,1.0,0.0,Against All Odds (Take A Look at Me Now) (feat. Westlife),0.0546875,0.5564972421283275,0.3833504624871531
0.5983606557377049,0.7621359223300971,0.483076923076923,0.5145145145145146,R&B,0.0,0.1207502930832356,20.28623188405797,1.0,0.0,Against All Odds (Take A Look at Me Now) (feat. Westlife),0.0546875,0.5564972421283275,0.3833504624871531
0.3852459016393442,0.7621359223300971,0.6994871794871795,0.7447447447447447,Hip hop,0.0096548223350253,0.0703399765533411,25.293478260869563,1.0,0.6741573033707865,Fill Me In,0.0633680555555555,0.6283726422924245,0.8499486125385406
0.3852459016393442,0.7621359223300971,0.6994871794871795,0.7447447447447447,K pop,0.0096548223350253,0.0703399765533411,25.293478260869563,1.0,0.6741573033707865,Fill Me In,0.0633680555555555,0.6283726422924245,0.8499486125385406
0.3852459016393442,0.7621359223300971,0.6994871794871795,0.7447447447447447,R&B,0.0096548223350253,0.0703399765533411,25.293478260869563,1.0,0.6741573033707865,Fill Me In,0.0633680555555555,0.6283726422924245,0.8499486125385406
0.3893442622950819,0.7621359223300971,0.6143589743589744,0.4704704704704704,K pop,0.0,0.1301289566236811,30.27536231884058,1.0,0.6853932584269663,I Turn to You,0.0652777777777777,0.6031605256792711,0.3062692702980473
0.3565573770491803,0.7621359223300971,0.6471794871794871,0.7347347347347347,K pop,0.0,0.1582649472450176,27.10144927536232,0.0,0.651685393258427,American Pie,0.0625,0.5882637502312059,0.6073997944501541
0.0032377049180327,0.7621359223300971,0.4697435897435897,0.7957957957957958,Rock,0.0002050761421319,0.0886283704572098,11.829710144927535,1.0,0.8764044943820225,Otherside,0.0996527777777777,0.5844364029575387,0.5272353545734841
0.0103483606557377,0.7621359223300971,0.8471794871794871,0.6566566566566567,Hip hop,0.0001147208121827,0.0318874560375146,30.90217391304348,1.0,0.6179775280898876,I Like It,0.1071180555555555,0.6163736477417703,0.8756423432682425
0.0103483606557377,0.7621359223300971,0.8471794871794871,0.6566566566566567,K pop,0.0001147208121827,0.0318874560375146,30.90217391304348,1.0,0.6179775280898876,I Like It,0.1071180555555555,0.6163736477417703,0.8756423432682425
0.0103483606557377,0.7621359223300971,0.8471794871794871,0.6566566566566567,R&B,0.0001147208121827,0.0318874560375146,30.90217391304348,1.0,0.6179775280898876,I Like It,0.1071180555555555,0.6163736477417703,0.8756423432682425
0.235655737704918,0.7621359223300971,0.6758974358974359,0.8128128128128129,Hip hop,0.0,0.1114888628370457,27.17028985507246,0.0,0.7865168539325843,7 Days,0.0845486111111111,0.3937093018292538,0.9126413155190134
0.235655737704918,0.7621359223300971,0.6758974358974359,0.8128128128128129,K pop,0.0,0.1114888628370457,27.17028985507246,0.0,0.7865168539325843,7 Days,0.0845486111111111,0.3937093018292538,0.9126413155190134
0.235655737704918,0.7621359223300971,0.6758974358974359,0.8128128128128129,R&B,0.0,0.1114888628370457,27.17028985507246,0.0,0.7865168539325843,7 Days,0.0845486111111111,0.3937093018292538,0.9126413155190134
