acousticness,bpm,danceability,energy,genre,instrumentalness,liveness,loudness,mode,popularity,speechiness,tempo,valence,age,hours,while working,exploratory,foreign,anxiety,depression,insomnia,ocd,effects,frequency [classical],frequency [country],frequency [edm],frequency [folk],frequency [gospel],frequency [hip hop],frequency [jazz],frequency [k pop],frequency [latin],frequency [lofi],frequency [metal],frequency [pop],frequency [r&b],frequency [rap],frequency [rock],frequency [video game music],country
0.1717171717171717,100.0,0.5104166666666666,0.45,Rock,0.001375784639263,0.5454545454545454,5.0,0.5553884711779449,0.74,0.0545454545454545,0.621402407725625,0.5555555555555556,88.97161504803582,10.267793622690316,Yes,No,Yes,0.9096932549278868,0.4266800389251708,0.8141101270315714,0.4077819357850861,Improve,Very frequently,Rarely,Never,Sometimes,Never,Rarely,Sometimes,Very frequently,Very frequently,Never,Never,Sometimes,Rarely,Sometimes,Very frequently,Rarely,PK
0.2222222222222222,86.0,0.3125,0.42,Rock,0.0008679363383076,0.2323232323232323,4.5,0.3503759398496241,0.72,0.0545454545454545,0.6454171833684158,0.3333333333333333,76.20219152263047,1.4753670110338453,Yes,Yes,No,0.1899672205783689,0.5588181863285933,0.5919267979770684,0.0706513837945253,Improve,Never,Never,Rarely,Very frequently,Never,Never,Never,Never,Never,Sometimes,Sometimes,Very frequently,Sometimes,Sometimes,Very frequently,Very frequently,PK
0.0,113.0,0.2708333333333333,0.93,Metal,0.000892769996056,0.1111111111111111,3.5,0.3604010025062657,0.62,0.2,0.6442428667110666,0.2828282828282828,82.58079876656181,22.34412362084708,No,Yes,No,0.8861919910149565,0.4896308060981244,0.2583607741330258,0.4275877249451511,Improve,Sometimes,Rarely,Never,Never,Never,Never,Never,Very frequently,Never,Very frequently,Very frequently,Sometimes,Rarely,Rarely,Very frequently,Very frequently,CL
0.0404040404040404,114.0,0.7291666666666666,0.3,Rock,0.0020537434957952,0.101010101010101,8.5,0.8290726817042606,0.52,0.0545454545454545,0.5893435629799924,0.2323232323232323,86.1965785084708,10.28653481405155,Yes,Yes,No,0.8951756243295709,0.7958372440355691,0.9368985735405072,0.3673619051078604,Improve,Rarely,Never,Very frequently,Sometimes,Never,Never,Never,Never,Rarely,Very frequently,Sometimes,Rarely,Very frequently,Rarely,Very frequently,Very frequently,UY
0.5858585858585859,82.0,0.3541666666666667,0.34,Rock,0.0014341437349718,0.1212121212121212,6.0,0.5789473684210527,0.79,0.0545454545454545,0.6186427635808545,0.202020202020202,82.50426480569409,6.702555159467365,Yes,No,No,0.6424351299797979,0.4740593788085618,0.3251586132698592,0.2748286305667738,No effect,Sometimes,Never,Rarely,Never,Rarely,Sometimes,Sometimes,Very frequently,Never,Never,Never,Very frequently,Rarely,Very frequently,Very frequently,Rarely,PK
0.8383838383838383,105.0,0.5416666666666666,0.55,Rock,0.0001129931427553,0.1717171717171717,5.5,0.0456140350877193,0.63,0.0545454545454545,0.6811164097518309,0.5252525252525253,71.86140644852422,17.61485804473219,Yes,No,Yes,0.9194214220867912,0.7017432576444896,0.620462183563574,0.5036715438016641,Improve,Very frequently,Rarely,Rarely,Sometimes,Never,Rarely,Never,Never,Never,Sometimes,Very frequently,Very frequently,Very frequently,Never,Very frequently,Never,PK
0.494949494949495,81.0,0.5,0.54,Rock,0.0012752083253819,0.1616161616161616,5.5,0.5147869674185463,0.69,0.0727272727272727,0.6261583901878892,0.5858585858585859,78.9739248686382,3.163744430777381,Yes,Yes,Yes,0.4755805985306372,0.2248403996193404,0.4473779550487644,0.175986285520021,Improve,Sometimes,Sometimes,Sometimes,Sometimes,Never,Rarely,Very frequently,Never,Never,Never,Rarely,Rarely,Sometimes,Rarely,Very frequently,Rarely,PK
0.6161616161616161,111.0,0.6041666666666666,0.69,Rock,0.0007673600244265,0.1414141414141414,6.0,0.3097744360902256,0.66,0.0545454545454545,0.65017316583068,0.5353535353535354,84.7128346222441,15.310145874861568,No,No,Yes,0.3492819471573359,0.4415014420844919,0.2224644378555341,0.1670377111082634,No effect,Never,Never,Rarely,Never,Never,Never,Sometimes,Rarely,Never,Very frequently,Rarely,Rarely,Rarely,Rarely,Very frequently,Sometimes,CL
0.2222222222222222,106.0,0.6770833333333334,0.6,Rock,0.001360884444614,0.0707070707070707,6.5,0.54937343358396,0.75,0.0545454545454545,0.6221069977200345,0.9191919191919192,67.0,4.0,Yes,No,No,0.7,0.6,0.7,0.4,Improve,Never,Sometimes,Never,Never,Never,Never,Sometimes,Never,Never,Never,Rarely,Never,Rarely,Never,Very frequently,Never,PK
0.2222222222222222,86.0,0.3125,0.42,Rock,0.0008679363383076,0.2323232323232323,4.5,0.3503759398496241,0.72,0.0545454545454545,0.6454171833684158,0.3333333333333333,72.0,6.0,Yes,No,No,0.0,0.1,0.0,0.2,Improve,Never,Sometimes,Never,Never,Never,Never,Very frequently,Never,Sometimes,Never,Never,Rarely,Very frequently,Never,Very frequently,Never,PK
0.7171717171717171,106.0,0.75,0.52,Rock,0.0007065175629428,0.2121212121212121,6.0,0.2852130325814537,0.64,0.0545454545454545,0.6530502416411854,0.8282828282828283,84.7128346222441,15.310145874861568,No,No,Yes,0.3492819471573359,0.4415014420844919,0.2224644378555341,0.1670377111082634,No effect,Never,Never,Rarely,Never,Never,Never,Sometimes,Rarely,Never,Very frequently,Rarely,Rarely,Rarely,Rarely,Very frequently,Sometimes,PK
0.7171717171717171,106.0,0.75,0.52,Rock,0.0007065175629428,0.2121212121212121,6.0,0.2852130325814537,0.64,0.0545454545454545,0.6530502416411854,0.8282828282828283,83.12421359708202,11.938847022817074,No,Yes,No,0.0174992630592468,0.1679615889999391,0.1029734116256304,0.0416133005019959,No effect,Never,Rarely,Never,Never,Rarely,Rarely,Rarely,Sometimes,Never,Very frequently,Sometimes,Sometimes,Rarely,Rarely,Very frequently,Rarely,PK
0.898989898989899,94.0,0.5,0.09,Rock,0.0003315293309415,0.1111111111111111,9.0,0.1338345864661654,0.65,0.0727272727272727,0.6707824231671581,0.2222222222222222,71.86140644852422,17.61485804473219,Yes,No,Yes,0.9194214220867912,0.7017432576444896,0.620462183563574,0.5036715438016641,Improve,Very frequently,Rarely,Rarely,Sometimes,Never,Rarely,Never,Never,Never,Sometimes,Very frequently,Very frequently,Very frequently,Never,Very frequently,Never,PK
0.0,75.0,0.3854166666666667,0.64,Rock,0.0024175565818097,0.1717171717171717,3.0,0.97593984962406,0.65,0.0545454545454545,0.5721398239498269,0.202020202020202,83.72588201338363,15.559409456199395,Yes,Yes,No,0.4908145879995076,0.6349298578161221,0.7447396250356378,0.3049058571250044,Improve,Very frequently,Never,Never,Very frequently,Never,Very frequently,Sometimes,Rarely,Sometimes,Never,Rarely,Sometimes,Never,Rarely,Sometimes,Sometimes,PK
0.5454545454545454,111.0,0.65625,0.4,Rock,0.0013261173237662,0.1111111111111111,6.5,0.5353383458646617,0.62,0.0545454545454545,0.6237510410403234,0.7373737373737373,69.3887821908604,8.532072308842515,No,No,Yes,0.4722824062952256,0.8971699260320076,0.3613382878042902,0.205442397384876,Improve,Very frequently,Never,Rarely,Rarely,Rarely,Never,Never,Very frequently,Rarely,Sometimes,Very frequently,Very frequently,Very frequently,Very frequently,Sometimes,Never,CL
0.0,105.0,0.40625,0.94,Rock,0.0005674490795516,0.303030303030303,3.5,0.2290726817042606,0.75,0.1454545454545454,0.6596264149223409,0.2727272727272727,68.30728556402428,23.734548984427978,No,Yes,No,0.9372057420559544,0.2653219036590544,0.7892301424179496,0.6198596520423199,Improve,Rarely,Rarely,Rarely,Never,Rarely,Very frequently,Never,Rarely,Sometimes,Rarely,Rarely,Very frequently,Sometimes,Rarely,Sometimes,Rarely,PK
0.2121212121212121,112.0,0.625,0.68,Rock,0.0006096662977239,0.303030303030303,5.5,0.2461152882205514,0.57,0.0545454545454545,0.6576300766048473,0.7171717171717171,78.9739248686382,3.163744430777381,Yes,Yes,Yes,0.4755805985306372,0.2248403996193404,0.4473779550487644,0.175986285520021,Improve,Sometimes,Sometimes,Sometimes,Sometimes,Never,Rarely,Very frequently,Never,Never,Never,Rarely,Rarely,Sometimes,Rarely,Very frequently,Rarely,CL
0.1212121212121212,82.0,0.5833333333333334,0.77,Rock,0.0009933463099372,0.1212121212121212,5.0,0.4010025062656641,0.73,0.0545454545454545,0.6394868842488024,0.4343434343434343,76.20219152263047,1.4753670110338453,Yes,Yes,No,0.1899672205783689,0.5588181863285933,0.5919267979770684,0.0706513837945253,Improve,Never,Never,Rarely,Very frequently,Never,Never,Never,Never,Never,Sometimes,Sometimes,Very frequently,Sometimes,Sometimes,Very frequently,Very frequently,PK
0.6516064257028112,133.0,0.7151639344262295,0.3673673673673673,K pop,0.0,0.1234439834024896,-1.9305647840531563,1.0,0.56,0.0340579710144927,0.4439236904943351,0.2494929006085192,22.0,2.0,Yes,Yes,Yes,0.7,0.8,0.5,0.1,No effect,Never,Never,Very frequently,Never,Never,Sometimes,Never,Very frequently,Never,Never,Never,Sometimes,Never,Sometimes,Very frequently,Rarely,HK
0.0394578313253012,133.0,0.7704918032786885,0.971971971971972,Latin,0.6344410876132931,0.0950207468879668,-0.5285714285714286,0.0,0.56,0.0538302277432712,0.4572897085471388,0.1663286004056795,17.0,12.0,Yes,Yes,No,0.0,0.3,0.9,0.5,No effect,Very frequently,Never,Rarely,Rarely,Sometimes,Very frequently,Never,Rarely,Very frequently,Rarely,Sometimes,Rarely,Never,Very frequently,Very frequently,Sometimes,HK
0.0303030303030303,125.0,0.46875,0.91,Rock,0.000545098787578,0.2323232323232323,2.0,0.2200501253132831,0.7,0.0727272727272727,0.6606832999139551,0.8181818181818182,13.563943901056993,16.895541110116902,Yes,Yes,No,0.4628390978581168,0.6127999494773453,0.1273694152381833,0.3861854478570884,Improve,Rarely,Sometimes,Sometimes,Rarely,Never,Rarely,Sometimes,Sometimes,Never,Rarely,Rarely,Sometimes,Rarely,Sometimes,Rarely,Never,PL
0.1174698795180722,133.0,0.6239754098360656,0.3763763763763764,Video game music,0.8348439073514602,0.1078838174273859,-5.651162790697676,1.0,0.56,0.0357142857142857,0.4148419109553082,0.283975659229209,22.0,2.0,Yes,No,Yes,0.5,0.3,0.0,0.0,Improve,Never,Never,Rarely,Never,Never,Sometimes,Rarely,Never,Rarely,Never,Never,Very frequently,Never,Rarely,Sometimes,Very frequently,HK
0.0006867469879518,133.0,0.6444672131147541,0.931931931931932,Rock,0.0,0.0718879668049792,-0.8299003322259138,0.0,0.56,0.1304347826086956,0.4998475842097241,0.8397565922920892,15.0,2.0,Yes,No,No,0.3,0.2,0.6,0.7,Improve,Never,Never,Rarely,Rarely,Never,Never,Never,Never,Never,Rarely,Sometimes,Sometimes,Never,Never,Very frequently,Sometimes,HK
0.494949494949495,143.0,0.59375,0.63,Rock,0.0013472259328523,0.2525252525252525,6.0,0.543859649122807,0.65,0.0545454545454545,0.6227528718815766,0.8787878787878788,25.247984845170524,18.204026816663472,Yes,Yes,No,0.7919653652746266,0.5213742096152074,0.8585927114199462,0.6186489464455118,Improve,Sometimes,Rarely,Never,Never,Never,Never,Rarely,Rarely,Never,Rarely,Sometimes,Never,Rarely,Rarely,Very frequently,Rarely,BG
0.0,135.0,0.53125,0.75,Rock,0.0022064704909481,0.1414141414141414,3.5,0.8907268170426065,0.47,0.0545454545454545,0.582121515537295,0.2828282828282828,16.0,3.0,Yes,Yes,Yes,1.0,0.6,0.8,1.0,Improve,Rarely,Rarely,Never,Rarely,Sometimes,Sometimes,Sometimes,Never,Rarely,Never,Sometimes,Never,Sometimes,Rarely,Very frequently,Sometimes,BG
0.963855421686747,133.0,0.1598360655737705,0.0235235235235235,Video game music,0.0825780463242698,0.0970954356846473,-9.465448504983389,0.0,0.56,0.0447204968944099,0.2609061965486291,0.0279918864097363,14.0,10.0,Yes,No,No,0.5,0.2,0.5,0.0,Improve,Rarely,Never,Sometimes,Never,Never,Sometimes,Rarely,Never,Never,Very frequently,Sometimes,Never,Never,Sometimes,Rarely,Very frequently,HK
0.3483935742971887,133.0,0.5963114754098361,0.6156156156156156,Rock,0.000183282980866,0.1068464730290456,-1.9867109634551496,0.0,0.56,0.2556935817805383,0.7278150349709563,0.359026369168357,18.0,1.0,No,Yes,Yes,0.8,0.9,0.6,0.1,Improve,Sometimes,Rarely,Never,Sometimes,Never,Sometimes,Never,Never,Never,Never,Sometimes,Sometimes,Rarely,Rarely,Very frequently,Rarely,HK
0.1777108433734939,133.0,0.6834016393442623,0.8248248248248248,Rock,0.0153071500503524,0.0967842323651452,-1.949169435215947,1.0,0.56,0.0688405797101449,0.4868753069484665,0.5253549695740365,21.0,12.0,Yes,Yes,Yes,0.7,1.0,0.4,0.7,Worsen,Sometimes,Rarely,Very frequently,Rarely,Rarely,Sometimes,Sometimes,Rarely,Never,Sometimes,Very frequently,Sometimes,Rarely,Sometimes,Very frequently,Rarely,HK
0.1212121212121212,125.0,0.65625,0.69,Rock,0.0006854089538566,0.1616161616161616,5.0,0.2766917293233083,0.59,0.0545454545454545,0.6540484107999323,0.898989898989899,29.0,1.5,Yes,Yes,Yes,0.8,0.7,0.1,0.2,Improve,Rarely,Never,Sometimes,Never,Never,Rarely,Rarely,Never,Never,Never,Rarely,Very frequently,Very frequently,Very frequently,Very frequently,Never,PL
0.013152610441767,133.0,0.7674180327868853,0.5355355355355356,K pop,3.675730110775428e-05,0.1018672199170124,-2.254152823920266,1.0,0.56,0.0347826086956521,0.5209317685312198,0.6095334685598377,16.0,4.0,Yes,Yes,Yes,0.8,0.9,0.4,0.0,Improve,Very frequently,Rarely,Rarely,Sometimes,Rarely,Very frequently,Sometimes,Very frequently,Sometimes,Very frequently,Very frequently,Very frequently,Sometimes,Rarely,Sometimes,Rarely,HK
0.1506024096385542,133.0,0.6741803278688525,0.5295295295295296,K pop,0.0,0.1338174273858921,-2.261461794019934,1.0,0.56,0.1149068322981366,0.4326068180663517,0.5983772819472616,14.0,2.0,Yes,Yes,Yes,0.4,0.4,0.2,0.2,Improve,Sometimes,Never,Rarely,Never,Never,Sometimes,Sometimes,Very frequently,Never,Sometimes,Never,Rarely,Rarely,Rarely,Never,Rarely,HK
0.7550200803212851,133.0,0.6219262295081968,0.6696696696696697,K pop,0.0,0.1089211618257261,-1.476079734219269,1.0,0.56,0.039751552795031,0.4897712069637081,0.5862068965517241,14.0,2.0,Yes,Yes,Yes,0.4,0.4,0.2,0.2,Improve,Sometimes,Never,Rarely,Never,Never,Sometimes,Sometimes,Very frequently,Never,Sometimes,Never,Rarely,Rarely,Rarely,Never,Rarely,HK
0.0319277108433734,133.0,0.6516393442622951,0.6486486486486487,Rap,0.0,0.2396265560165975,-1.487375415282392,1.0,0.56,0.0607660455486542,0.4530771054547918,0.4705882352941177,27.0,4.0,Yes,Yes,No,0.7,0.6,0.6,0.5,Improve,Rarely,Never,Never,Never,Never,Sometimes,Rarely,Sometimes,Never,Sometimes,Never,Rarely,Never,Very frequently,Rarely,Rarely,HK
0.0,136.0,0.5520833333333334,0.76,Rock,0.0005177817640547,0.3434343434343434,6.0,0.2090225563909774,0.67,0.0545454545454545,0.6619750482370392,0.5151515151515151,17.0,2.0,Yes,Yes,Yes,0.7,0.6,0.0,0.9,Improve,Very frequently,Rarely,Never,Sometimes,Never,Sometimes,Rarely,Never,Sometimes,Rarely,Rarely,Very frequently,Never,Rarely,Very frequently,Never,BG
0.3131313131313131,135.0,0.4270833333333333,0.31,Rock,0.0011920155719246,0.0707070707070707,5.0,0.4812030075187969,0.56,0.0727272727272727,0.6300923509900089,0.0707070707070707,14.274581870078451,17.917989351041104,Yes,Yes,No,0.4928987895880963,0.7252758480373814,0.7524530820792406,0.500791820623919,No effect,Sometimes,Sometimes,Sometimes,Never,Sometimes,Very frequently,Never,Never,Never,Rarely,Never,Rarely,Sometimes,Very frequently,Rarely,Rarely,BG
0.6464646464646465,143.0,0.6875,0.48,Rock,0.0004023052555245,0.1212121212121212,4.5,0.162406015037594,0.73,0.0727272727272727,0.6674356206937129,0.6464646464646465,28.0,1.0,No,Yes,No,0.3,0.1,0.0,0.2,No effect,Rarely,Rarely,Never,Rarely,Never,Rarely,Never,Never,Never,Sometimes,Rarely,Sometimes,Never,Rarely,Sometimes,Never,BG
0.1154618473895582,133.0,0.6301229508196722,0.7387387387387387,K pop,0.0,0.0574688796680497,-2.2867109634551497,1.0,0.56,0.0301242236024844,0.5077308675845484,0.6795131845841785,16.0,4.0,Yes,Yes,Yes,0.8,0.9,0.4,0.0,Improve,Very frequently,Rarely,Rarely,Sometimes,Rarely,Very frequently,Sometimes,Very frequently,Sometimes,Very frequently,Very frequently,Very frequently,Sometimes,Rarely,Sometimes,Rarely,HK
0.9738955823293172,133.0,0.214139344262295,0.1671671671671671,Rock,0.9345417925478348,0.1618257261410788,-5.627906976744187,1.0,0.56,0.0386128364389233,0.3422708259242324,0.0362068965517241,28.05498164044445,13.407474223825282,Yes,Yes,No,0.0991945568587046,0.7331001167810489,0.1043065898790812,0.1518066062838657,Improve,Sometimes,Never,Rarely,Sometimes,Rarely,Never,Never,Sometimes,Never,Very frequently,Very frequently,Sometimes,Never,Rarely,Never,Sometimes,HK
0.967871485943775,133.0,0.4241803278688524,0.4854854854854855,K pop,0.8851963746223565,0.0930497925311203,-5.006312292358805,0.0,0.56,0.0509316770186335,0.8257675828549171,0.4026369168356998,16.0,3.0,Yes,Yes,Yes,0.2,0.7,0.0,0.0,Improve,Rarely,Never,Rarely,Never,Never,Very frequently,Very frequently,Very frequently,Never,Sometimes,Never,Very frequently,Very frequently,Very frequently,Very frequently,Sometimes,HK
0.1414141414141414,132.0,0.6666666666666666,0.93,Rock,0.0007686017073139,0.1313131313131313,3.0,0.3102756892230577,0.64,0.0545454545454545,0.6501144499978125,0.9090909090909092,18.0,6.0,Yes,Yes,No,0.5,0.1,0.6,0.0,Improve,Sometimes,Rarely,Rarely,Very frequently,Never,Sometimes,Never,Sometimes,Never,Very frequently,Very frequently,Sometimes,Rarely,Sometimes,Very frequently,Very frequently,HK
0.0505050505050505,134.0,0.3020833333333333,0.75,Rock,0.0013584010788391,0.6868686868686869,4.5,0.5483709273182957,0.66,0.0909090909090909,0.6222244293857695,0.3535353535353535,21.0,3.0,Yes,No,No,0.9,1.0,0.3,0.0,No effect,Never,Never,Never,Sometimes,Sometimes,Sometimes,Sometimes,Never,Rarely,Never,Rarely,Rarely,Rarely,Sometimes,Very frequently,Very frequently,BG
0.1345381526104417,133.0,0.4969262295081967,0.928928928928929,EDM,2.9405840886203425e-05,0.225103734439834,-1.146511627906977,0.0,0.56,0.4606625258799172,0.6781020847093092,0.3529411764705882,16.0,1.0,No,Yes,No,0.7,0.4,0.6,0.3,Improve,Never,Never,Very frequently,Never,Never,Sometimes,Rarely,Never,Never,Sometimes,Sometimes,Rarely,Rarely,Rarely,Sometimes,Sometimes,HK
0.3535353535353535,142.0,0.7916666666666666,0.63,Rock,0.0003054539903057,0.0404040404040404,5.0,0.1233082706766917,0.45,0.5636363636363636,0.6720154556573747,0.9393939393939394,15.0,8.0,Yes,No,No,0.8,0.7,0.5,0.0,Improve,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes,Rarely,Never,Never,Very frequently,Rarely,BG
0.0850401606425702,133.0,0.6721311475409837,0.7417417417417418,K pop,0.0,0.1151452282157676,-1.66046511627907,0.0,0.56,0.186335403726708,0.6559679249436909,0.8945233265720082,27.20702430858292,3.0910862494752864,Yes,Yes,Yes,0.1609497890318032,0.2340580344920938,0.7841081993796244,0.2913490729463325,No effect,Rarely,Never,Never,Sometimes,Never,Rarely,Rarely,Rarely,Very frequently,Never,Sometimes,Sometimes,Very frequently,Sometimes,Very frequently,Never,HK
0.3624497991967871,133.0,0.5133196721311476,0.5565565565565566,Rock,0.0001339375629405,0.1192946058091286,-1.8697674418604653,1.0,0.56,0.0275362318840579,0.3472412741960067,0.1673427991886409,22.0,3.0,Yes,No,No,0.9,1.0,0.3,0.9,Improve,Never,Rarely,Never,Very frequently,Never,Rarely,Never,Never,Never,Never,Very frequently,Rarely,Never,Never,Very frequently,Rarely,HK
